XData,YData,OriginIntersection,DestinationIntersection,ID,MaxSpeed,Lanes,Length
0.51289409415089,0.146986511212284,198517,197814,8447,26.7343101501465,1,97.49
0.0888071710861636,0.893685480093535,197701,67290,1427,22.6993732452393,2,40.69
0.0950950677509668,0.511958250445363,197703,67818,1135,20.1,1,86.55
0.0703765989713455,0.549877091942305,197703,67934,2816,24,1,49.28
0.719735169922401,0.926568389851923,197705,68142,1499,17,1,46.06
0.45404284189122,0.928394802535246,197779,71264,8087,20.3598327636719,1,29.75
0.592658090137395,0.888230484273061,197781,67340,904,18.7489547729492,1,49.22
0.65045755680955,0.940512325197885,197782,67603,908,18.6422595977783,1,92.61
0.280274393858152,0.358649510681823,197788,67734,8322,20.1,1,16.07
0.180840273270609,0.341073388347697,197789,67407,721,23,1,228.71
0.0318529741725072,0.224075343260894,197791,67161,8364,19.7928867340088,1,20.71
0.217813084002559,0.255755649712272,197792,68309,1695,20.1,1,15.18
0.409120835132089,0.386367362980286,197797,67328,7685,20.1,1,30.26
0.11431782715165,0.636756576800682,197806,67472,1558,6.7,1,11.14
0.308229596122118,0.643391506809571,197807,68255,4823,20.1,1,43.77
0.0668272377478346,0.131291954367737,197809,69639,3732,25.7112979888916,2,43.29
0.209827054060945,0.0732676063443945,197810,69715,3838,20.1,1,159.5
0.256866834336708,0.077292110469253,197811,67313,641,20.1,1,155.39
0.325295308475223,0.11697605015756,197813,69858,4062,24.5782890319824,2,52.48
0.51289409415089,0.146986511212284,197814,198517,8448,22.6966533660889,1,97.51
0.567623278137551,0.176780328546001,197815,67755,3618,15,1,41.08
0.659277433813821,0.184009885729891,197816,68613,7600,20.1,1,42.32
0.696703914886247,0.171101428185063,197817,67759,3764,28.458158493042,1,86.59
0.768062840861248,0.167922725729249,197818,67633,7529,20.1,1,70.95
0.742348616445225,0.202822083870601,197819,67633,6200,20.1,1,59.42
0.856015322408925,0.180226569919052,197820,67240,579,21.8242683410645,1,44.78
0.973035309942144,0.413191051732363,197828,69974,5555,18.6715488433838,2,70.34
0.894357182343299,0.487718007730119,197829,69574,4427,20.1,1,44.65
0.309891598032393,0.919819440057661,197833,197835,2457,16,1,70.87
0.338399768538009,0.909923932357271,197834,67169,5934,20.1,1,62.85
0.0703188473920707,0.776353702915591,197862,67045,1579,20.1,1,56.09
0.0612345643496689,0.62981342358864,197863,67044,3129,26,1,63.48
0.17547484942171,0.598726432707254,197880,69607,3672,6.7,1,29.42
0.825634651828915,0.882130963064564,198293,67262,2361,19,1,53.2
0.785281306176811,0.735471646346051,198294,67258,4692,21.5523014068604,1,106.49
0.880060350932388,0.649833140492381,198295,67901,1856,16.8493728637695,1,261.7
0.923687959817728,0.302277507723727,198296,197762,6347,26.8200836181641,2,62.47
0.892775349766243,0.263498093673499,198304,67761,3163,18.7656898498535,1,44.62
